name,link,full_path,dob,taken,gender
Zainal Abidin,https://id.wikipedia.org/wiki/Zainal_Abidin,,,,1
Zainal Abidin Domba,https://id.wikipedia.org/wiki/Zainal_Abidin_Domba,,Apr 15 1957,,1
Zainal Abidin Zetta,https://id.wikipedia.org/wiki/Zainal_Abidin_Zetta,,Mar 3 1950,,1
Zidni Adam,https://id.wikipedia.org/wiki/Zidni_Adam,,Aug 5 1989,,1
Zoffy Melza Ibrahim,https://id.wikipedia.org/wiki/Zoffy_Melza_Ibrahim,,Feb 28 2000,,1
Zumi Zola,https://id.wikipedia.org/wiki/Zumi_Zola,,,,1
Acha Septriasa,https://id.wikipedia.org/wiki/Acha_Septriasa,,Sep 1 1989,,0
Acha Sinaga,https://id.wikipedia.org/wiki/Acha_Sinaga,,Jun 30 1989,,0
Ade Irawan,https://id.wikipedia.org/wiki/Ade_Irawan,,Apr 5 1937,,0
05 April,https://id.wikipedia.org/wiki/05_April,,,,0
1937,https://id.wikipedia.org/wiki/1937,,,,0
Adelia Rasya,https://id.wikipedia.org/wiki/Adelia_Rasya,,Feb 2 1988,,0
Adhitya Putri,https://id.wikipedia.org/wiki/Adhitya_Putri,,,,0
Adila Fitri,https://id.wikipedia.org/wiki/Adila_Fitri,,Mar 17 1995,,0
Adinda Thomas,https://id.wikipedia.org/wiki/Adinda_Thomas,./foto/Adindathomas.jpg,Aug 8 1993,,0
Adinia Wirasti,https://id.wikipedia.org/wiki/Adinia_Wirasti,,,,0
Adzana Bing Slamet,https://id.wikipedia.org/wiki/Ratna_Kharisma_Adzana,./foto/Ratna_Kharisma_Adzana.jpg,Feb 16 1993,,0
Agatha Chelsea,https://id.wikipedia.org/wiki/Agatha_Chelsea,./foto/Agatha_chelsea1.jpg,Dec 18 2001,,0
Agatha Pricilla,https://id.wikipedia.org/wiki/Agatha_Pricilla,,,,0
Agatha Valerie,https://id.wikipedia.org/wiki/Agatha_Valerie,,Mar 12 1999,,0
Agesh Palmer,https://id.wikipedia.org/wiki/Agesh_Palmer,./foto/Agesh_eileen_palmer.jpg,May 17 1994,2012:04:25,0
Agni Pratistha,https://id.wikipedia.org/wiki/Agni_Pratistha,,Dec 8 1987,,0
Australia,https://id.wikipedia.org/wiki/Australia,,,,0
Aida Nurmala,https://id.wikipedia.org/wiki/Aida_Nurmala,,Aug 13 1973,,0
Aimee Juliette,https://id.wikipedia.org/wiki/Aimee_Juliette,,Jul 29 1978,,0
Ajeng Kartika,https://id.wikipedia.org/wiki/Ajeng_Kartika,,Nov 21 1984,,0
Alba Fuad,https://id.wikipedia.org/wiki/Alba_Fuad,./foto/Alba_Fuad.jpg,Mar 5 1969,,0
Alessia Cestaro,https://id.wikipedia.org/wiki/Alessia_Cestaro,,Nov 30 1989,,0
Alexa Key,https://id.wikipedia.org/wiki/Alexa_Key,,Oct 26 1994,,0
Jerman,https://id.wikipedia.org/wiki/Jerman,,,,0
Alexandra Gottardo,https://id.wikipedia.org/wiki/Alexandra_Gottardo,,,,0
Alice Norin,https://id.wikipedia.org/wiki/Alice_Norin,,Jun 21 1987,,0
Norwegia,https://id.wikipedia.org/wiki/Norwegia,,,,0
Alicia Djohar,https://id.wikipedia.org/wiki/Alicia_Djohar,,Feb 18 1954,,0
Aline Adita,https://id.wikipedia.org/wiki/Aline_Adita,,Jul 17 1980,,0
Alisia Rininta,https://id.wikipedia.org/wiki/Alisia_Rininta,,Nov 22 1991,,0
Alya Rohali,https://id.wikipedia.org/wiki/Alya_Rohali,./foto/PI_1996.jpg,Dec 1 1976,,0
Alyssa Soebandono,https://id.wikipedia.org/wiki/Alyssa_Soebandono,,Dec 25 1991,,0
Amalya Sutamarza,https://id.wikipedia.org/wiki/Amalya_Sutamarza,,Jul 21 1983,,0
Amanda Faried,https://id.wikipedia.org/wiki/Amanda_Faried,,,,0
Amanda Manopo,https://id.wikipedia.org/wiki/Amanda_Manopo,,,,0
Amanda Rawles,https://id.wikipedia.org/wiki/Amanda_Rawles,,Aug 25 2000,,0
Amanda Rigby,https://id.wikipedia.org/wiki/Amanda_Rigby,,,,0
Amara,https://id.wikipedia.org/wiki/Amara,./foto/Amara.jpg,Jul 8 1975,2004:01:24,0
Amel Alvi,https://id.wikipedia.org/wiki/Amel_Alvi,,Jul 28 1992,,0
Amel Carla,https://id.wikipedia.org/wiki/Amel_Carla,,Jul 21 2001,,0
Aminah Cendrakasih,https://id.wikipedia.org/wiki/Aminah_Cendrakasih,,,,0
29 Januari,https://id.wikipedia.org/wiki/29_Januari,,,,0
1938,https://id.wikipedia.org/wiki/1938,,,,0
Amyra Jessica,https://id.wikipedia.org/wiki/Amyra_Jessica,,Jun 15 1992,,0
Ananda Faturrahman,https://id.wikipedia.org/wiki/Ananda_Faturrahman,,Dec 27 1980,,0
Andania Suri,https://id.wikipedia.org/wiki/Andania_Suri,,Mar 18 1997,,0
Andhara Early,https://id.wikipedia.org/wiki/Andhara_Early,./foto/AndharaEarly.jpeg,Sep 11 1979,,0
Andi Soraya,https://id.wikipedia.org/wiki/Andi_Soraya,,Jun 18 1976,,0
Andrea Dian,https://id.wikipedia.org/wiki/Andrea_Dian,,Apr 11 1985,,0
Angel Ibrahim,https://id.wikipedia.org/wiki/Angel_Ibrahim,,May 9 1969,,0
Angel Karamoy,https://id.wikipedia.org/wiki/Angel_Karamoy,,,,0
Angel Lelga,https://id.wikipedia.org/wiki/Angel_Lelga,,,,0
Angela Gilsha,https://id.wikipedia.org/wiki/Angela_Gilsha,,,,0
Angelica Simperler,https://id.wikipedia.org/wiki/Angelica_Simperler,,Jul 9 1986,,0
Angie,https://id.wikipedia.org/wiki/Angie,,Jul 25 1983,,0
Anggika Bolsterli,https://id.wikipedia.org/wiki/Anggika_Bolsterli,,Jun 21 1995,,0
Anindika Widya,https://id.wikipedia.org/wiki/Anindika_Widya,,Oct 21 1992,,0
Anisa Rahma,https://id.wikipedia.org/wiki/Anisa_Rahma,,Oct 12 1990,,0
Anissa Diah Sitawati,https://id.wikipedia.org/wiki/Anissa_Diah_Sitawati,,Dec 14 1958,,0
Anissa Pagih,https://id.wikipedia.org/wiki/Anissa_Pagih,,,,0
Anita Carolina Mohade,https://id.wikipedia.org/wiki/Anita_Carolina_Mohade,,,,0
Anita Hara,https://id.wikipedia.org/wiki/Anita_Hara,,Mar 29 1980,,0
Anizabella Lesmana,https://id.wikipedia.org/wiki/Anizabella_Lesmana,,Jun 2 1993,,0
Anjani Dina,https://id.wikipedia.org/wiki/Anjani_Dina,,Sep 25 1995,,0
Anna Shirley,https://id.wikipedia.org/wiki/Anna_Shirley,,Feb 1 1970,,0
Anna Tairas,https://id.wikipedia.org/wiki/Anna_Tairas,,May 1 1957,,0
Anna Tarigan,https://id.wikipedia.org/wiki/Anna_Tarigan,,Jul 17 1972,,0
Anne J. Cotto,https://id.wikipedia.org/wiki/Anne_J._Cotto,,Jun 29 1974,,0
Anneke Jodi,https://id.wikipedia.org/wiki/Anneke_Jodi,,Aug 22 1985,,0
Anneke Putri,https://id.wikipedia.org/wiki/Anneke_Putri,,Aug 24 1966,,0
Annisa Hertami,https://id.wikipedia.org/wiki/Annisa_Hertami,,Oct 7 1988,,0
Annisa Rawles,https://id.wikipedia.org/wiki/Annisa_Rawles,,Aug 4 1998,,0
Australia,https://id.wikipedia.org/wiki/Australia,,,,0
Ardina Rasti,https://id.wikipedia.org/wiki/Ardina_Rasti,,,,0
Ariel Tatum,https://id.wikipedia.org/wiki/Ariel_Tatum,,Nov 8 1996,,0
Artika Sari Devi,https://id.wikipedia.org/wiki/Artika_Sari_Devi,./foto/PPI_2004_Artika.jpg,Sep 29 1979,,0
Arumi Bachsin,https://id.wikipedia.org/wiki/Arumi_Bachsin,,Feb 19 1994,,0
Arzetti Bilbina,https://id.wikipedia.org/wiki/Arzetti_Bilbina,,,,0
Asha Shara,https://id.wikipedia.org/wiki/Asha_Shara,,Oct 27 1987,,0
Ashanty,https://id.wikipedia.org/wiki/Ashanty,,Nov 4 1984,,0
Asmirandah,https://id.wikipedia.org/wiki/Asmirandah,,Oct 5 1989,,0
Asri Welas,https://id.wikipedia.org/wiki/Asri_Welas,,,,0
Asti Ananta,https://id.wikipedia.org/wiki/Asti_Ananta,,Jun 19 1984,,0
Astri Ivo,https://id.wikipedia.org/wiki/Astri_Ivo,,Sep 21 1964,,0
Astri Nurdin,https://id.wikipedia.org/wiki/Astri_Nurdin,,Oct 23 1977,,0
Astrid Tiar,https://id.wikipedia.org/wiki/Astrid_Tiar,,Jul 12 1986,,0
Atiqah Hasiholan,https://id.wikipedia.org/wiki/Atiqah_Hasiholan,,,,0
Aty Cancer Zein,https://id.wikipedia.org/wiki/Aty_Cancer_Zein,,Jul 10 1949,,0
Aty Fathiyah,https://id.wikipedia.org/wiki/Aty_Fathiyah,,Jun 17 1973,,0
Audi Marissa,https://id.wikipedia.org/wiki/Audi_Marissa,,May 24 1995,,0
Aulia Sarah,https://id.wikipedia.org/wiki/Aulia_Sarah,./foto/Aulia_Sarah_Cover_Gadis.jpg,Jul 6 1991,,0
Aura Kasih,https://id.wikipedia.org/wiki/Aura_Kasih,,Feb 26 1987,,0
Aurora Ribero,https://id.wikipedia.org/wiki/Aurora_Ribero,,May 18 2004,,0
Aurelie Moeremans,https://id.wikipedia.org/wiki/Aurelie_Moeremans,,Aug 8 1993,,0
Belgia,https://id.wikipedia.org/wiki/Belgia,,,,0
Auxilia Paramitha,https://id.wikipedia.org/wiki/Auxilia_Paramitha,,May 25 1985,,0
Ayu Azhari,https://id.wikipedia.org/wiki/Ayu_Azhari,,Nov 19 1969,,0
Ayu Dewi,https://id.wikipedia.org/wiki/Ayu_Dewi,,Sep 7 1984,,0
Ayu Dyah Pasha,https://id.wikipedia.org/wiki/Ayu_Dyah_Pasha,,Feb 4 1964,,0
Ayu Diana,https://id.wikipedia.org/wiki/Ayu_Diana,,,,0
Ayu Laksmi,https://id.wikipedia.org/wiki/Ayu_Laksmi,,Nov 25 1967,,0
Ayu Lestari,https://id.wikipedia.org/wiki/Ayu_Lestari,,Dec 1 1968,,0
Ayu Pratiwi,https://id.wikipedia.org/wiki/Ayu_Pratiwi,./foto/Ayu_Pratiwi.jpg,May 23 1987,,0
Ayudia Bing Slamet,https://id.wikipedia.org/wiki/Ayudia_Bing_Slamet,,Sep 13 1990,,0
Ayushita,https://id.wikipedia.org/wiki/Ayushita,,Jun 9 1989,,0
Baby Gracia,https://id.wikipedia.org/wiki/Baby_Gracia,,Mar 18 1988,,0
Baby Huwae,https://id.wikipedia.org/wiki/Baby_Huwae,,,,0
Belanda,https://id.wikipedia.org/wiki/Belanda,,,,0
Baby Margaretha,https://id.wikipedia.org/wiki/Baby_Margaretha,./foto/Baby_Margaretha_%2810828719265%29.jpg,Apr 1 1984,,0
Baby Zelvia,https://id.wikipedia.org/wiki/Baby_Zelvia,,May 9 1961,,0
Beby Natalie,https://id.wikipedia.org/wiki/Beby_Natalie,,Dec 24 1999,,0
Bella Esperance,https://id.wikipedia.org/wiki/Bella_Esperance,,Jun 6 1965,,0
Singapura,https://id.wikipedia.org/wiki/Singapura,,,,0
Bella Saphira,https://id.wikipedia.org/wiki/Bella_Saphira,,Aug 6 1973,,0
Bella Shofie,https://id.wikipedia.org/wiki/Bella_Shofie,,Feb 5 1992,,0
Bella Graceva,https://id.wikipedia.org/wiki/Bella_Graceva_Amanda_Putri,,Jul 6 1999,,0
Berliana Febrianti,https://id.wikipedia.org/wiki/Berliana_Febrianti,./foto/Berliana_Febrianti.jpg,Feb 21 1973,2008:07:08,0
Brianna Simorangkir,https://id.wikipedia.org/wiki/Brianna_Simorangkir,,,,0
Brigitta Cynthia,https://id.wikipedia.org/wiki/Brigitta_Cynthia,,Jul 09 1993,,0
Brigitta Maria,https://id.wikipedia.org/wiki/Brigitta_Maria,,Oct 14 1954,,0
Btari Karlinda,https://id.wikipedia.org/wiki/Btari_Karlinda,,Aug 24 1969,,0
Jerman,https://id.wikipedia.org/wiki/Jerman,,,,0
Bulan Ayu,https://id.wikipedia.org/wiki/Bulan_Ayu,,Oct 18 2001,,0
Bunga Citra Lestari,https://id.wikipedia.org/wiki/Bunga_Citra_Lestari,,Mar 22 1983,,0
Bunga Zainal,https://id.wikipedia.org/wiki/Bunga_Zainal,,Mar 23 1987,,0
Cahya Kamila,https://id.wikipedia.org/wiki/Cahya_Kamila,,Aug 8 1973,,0
Caitlin Halderman,https://id.wikipedia.org/wiki/Caitlin_Halderman,,Jul 17 2000,,0
Camelia Malik,https://id.wikipedia.org/wiki/Camelia_Malik,,Apr 22 1955,,0
Cameria Happy Pramita,https://id.wikipedia.org/wiki/Cameria_Happy_Pramita,,,,0
Cantika Atmanegara,https://id.wikipedia.org/wiki/Cantika_Felder,,,,0
Carissa Putri,https://id.wikipedia.org/wiki/Carissa_Putri,,Sep 12 1984,,0
Jerman,https://id.wikipedia.org/wiki/Jerman,,,,0
Cassandra Lee,https://id.wikipedia.org/wiki/Cassandra_Sheryl_Lee,,Mar 15 2001,,0
Catherine Wilson,https://id.wikipedia.org/wiki/Catherine_Wilson,,Feb 25 1981,,0
Cathy Lengkong,https://id.wikipedia.org/wiki/Cathy_Lengkong,,,,0
Cathy Sharon,https://id.wikipedia.org/wiki/Cathy_Sharon,./foto/Cathy-sharon.jpg,Oct 8 1982,,0
Celine Evangelista,https://id.wikipedia.org/wiki/Celine_Evangelista,,Apr 2 1992,,0
Italia,https://id.wikipedia.org/wiki/Italia,,,,0
Chantiq Schagerl,https://id.wikipedia.org/wiki/Chantiq_Schagerl,,Oct 4 2003,,0
Austria,https://id.wikipedia.org/wiki/Austria,,,,0
Chelsea Islan,https://id.wikipedia.org/wiki/Chelsea_Islan,,,,0
Amerika Serikat,https://id.wikipedia.org/wiki/Amerika_Serikat,,,,0
Chelsea Olivia,https://id.wikipedia.org/wiki/Chelsea_Olivia,,Jul 29 1992,,0
Chelsy Liven,https://id.wikipedia.org/wiki/Chelsy_Liven,,,,0
Cherly Yuliana Anggraini,https://id.wikipedia.org/wiki/Cherly_Yuliana_Anggraini,./foto/Cherly_Yuliana_Anggraini.jpg,Jul 21 1991,,0
Cherry Ivonne,https://id.wikipedia.org/wiki/Cherry_Ivonne,,Sep 4 1948,,0
Cheverly Amalia,https://id.wikipedia.org/wiki/Cheverly_Amalia,,Jul 19 1983,,0
Chicha Koeswoyo,https://id.wikipedia.org/wiki/Chicha_Koeswoyo,,May 1 1968,,0
Chika Jessica,https://id.wikipedia.org/wiki/Chika_Jessica,,,,0
Chika Waode,https://id.wikipedia.org/wiki/Chika_Waode,,Sep 18 1982,,0
Chindy Anggrina,https://id.wikipedia.org/wiki/Chindy_Anggrina,,Jun 11 1986,,0
Chintami Atmanegara,https://id.wikipedia.org/wiki/Chintami_Atmanegara,,Jun 14 1962,,0
Jerman,https://id.wikipedia.org/wiki/Jerman,,,,0
Chitra Dewi,https://id.wikipedia.org/wiki/Chitra_Dewi,,,,0
Chrissie Vanessa,https://id.wikipedia.org/wiki/Chrissie_Vanessa,,Mar 24 1997,,0
Christine Hakim,https://id.wikipedia.org/wiki/Christine_Hakim,./foto/Christine_Hakim.jpeg,Dec 25 1956,,0
Christy Saura Noela Unu,https://id.wikipedia.org/wiki/Christy_Saura_Noela_Unu,,Dec 26 1990,,0
Cici Tegal,https://id.wikipedia.org/wiki/Cici_Tegal,,Dec 5 1961,,0
Cindy Fatika Sari,https://id.wikipedia.org/wiki/Cindy_Fatika_Sari,,Dec 18 1978,,0
Cinta Dewi,https://id.wikipedia.org/wiki/Cinta_Dewi,,Mar 29 1991,,0
Cinta Laura,https://id.wikipedia.org/wiki/Cinta_Laura,,Aug 17 1993,,0
Indonesia,https://id.wikipedia.org/wiki/Indonesia,,,,0
Jerman,https://id.wikipedia.org/wiki/Jerman,,,,0
Clara Sinta,https://id.wikipedia.org/wiki/Clara_Sinta,,,,0
Claudia Hidayat,https://id.wikipedia.org/wiki/Claudia_Hidayat,,Sep 27 1974,,0
Cleopatra Djapri,https://id.wikipedia.org/wiki/Cleopatra_Djapri,./foto/Cleopatra_Djapri.png,Dec 20 1993,,0
Connie Sutedja,https://id.wikipedia.org/wiki/Connie_Sutedja,,Nov 10 1944,,0
Cornelia Agatha,https://id.wikipedia.org/wiki/Cornelia_Agatha,,,,0
Cut Beby Tsabina,https://id.wikipedia.org/wiki/Cut_Beby_Tsabina,,Oct 27 2002,,0
Cut Keke,https://id.wikipedia.org/wiki/Cut_Keke,,Dec 4 1973,,0
Cut Memey,https://id.wikipedia.org/wiki/Cut_Memey,./foto/Cut_Memey.jpg,Dec 7 1980,,0
Cut Meyriska,https://id.wikipedia.org/wiki/Cut_Meyriska,,May 26 1993,,0
Cut Mini Theo,https://id.wikipedia.org/wiki/Cut_Mini_Theo,,Dec 30 1973,,0
Cut Yanthi,https://id.wikipedia.org/wiki/Cut_Yanthi,,Apr 30 1963,,0
Cynthia Lamusu,https://id.wikipedia.org/wiki/Cynthia_Lamusu,,Apr 12 1978,,0
Cynthia Ramlan,https://id.wikipedia.org/wiki/Cynthia_Ramlan,,Sep 19 1987,,0
Cynthiara Alona,https://id.wikipedia.org/wiki/Cynthiara_Alona,,Jul 7 1985,,0
Dahlia Poland,https://id.wikipedia.org/wiki/Dahlia_Poland,,Mar 5 1997,,0
Amerika Serikat,https://id.wikipedia.org/wiki/Amerika_Serikat,,,,0
Damita Argoebie,https://id.wikipedia.org/wiki/Damita_Argoebie,,Jun 22 1996,,0
Dana Christina,https://id.wikipedia.org/wiki/Dana_Christina,,Jul 28 1957,,0
Dara Rizki Ruhiana,https://id.wikipedia.org/wiki/Dara_Rizki_Ruhiana,./foto/Dara_Rizky.jpg,Aug 9 1991,,0
Davina Veronica,https://id.wikipedia.org/wiki/Davina_Veronica,./foto/DavinaVeronica.jpg,Oct 20 1978,,0
Dayu Wijanto,https://id.wikipedia.org/wiki/Dayu_Wijanto,./foto/Dayu_Wijanto.jpg,Jul 21 1970,,0
Dea Panendra,https://id.wikipedia.org/wiki/Dea_Panendra,,,,0
Debbie Cynthia Dewi,https://id.wikipedia.org/wiki/Debbie_Cynthia_Dewi,,Aug 4 1952,,0
Debby Ayu,https://id.wikipedia.org/wiki/Debby_Ayu,,Aug 7 1988,,0
Debby Kristy,https://id.wikipedia.org/wiki/Debby_Kristy,,Dec 17 1982,,0
Debby Sahertian,https://id.wikipedia.org/wiki/Debby_Sahertian,,Apr 5 1963,,0
Deliana Surawidjaja,https://id.wikipedia.org/wiki/Deliana_Surawidjaja,,Jun 30 1925,,0
Della Puspita,https://id.wikipedia.org/wiki/Della_Puspita,,Aug 6 1981,,0
Denira Wiraguna,https://id.wikipedia.org/wiki/Denira_Wiraguna,,Sep 9 1999,,0
Dera Siagian,https://id.wikipedia.org/wiki/Dera_Siagian,,Dec 2 1993,,0
Deriell Jacqueline,https://id.wikipedia.org/wiki/Deriell_Jacqueline,,Sep 23 1985,,0
Desi Florita,https://id.wikipedia.org/wiki/Desi_Florita,,Jun 3 1982,,0
Deswita Maharani,https://id.wikipedia.org/wiki/Deswita_Maharani,./foto/Deswita_Maharani.jpg,Dec 7 1980,2006:02:08,0
Desy Ratnasari,https://id.wikipedia.org/wiki/Desy_Ratnasari,,,,0
Devi Permatasari,https://id.wikipedia.org/wiki/Devi_Permatasari,,Jun 11 1974,,0
Dewanti Bauty,https://id.wikipedia.org/wiki/Dewanti_Bauty,,Sep 14 1970,,0
Dewi Irawan,https://id.wikipedia.org/wiki/Dewi_Irawan,,Jun 13 1963,,0
Dewi Perssik,https://id.wikipedia.org/wiki/Dewi_Perssik,./foto/Dewi-persik.jpg,Dec 16 1985,,0
Dewi Puspa,https://id.wikipedia.org/wiki/Dewi_Puspa,,May 4 1959,,0
Dewi Rezer,https://id.wikipedia.org/wiki/Dewi_Rezer,,Sep 29 1980,,0
Dewi Rosaria Indah,https://id.wikipedia.org/wiki/Dewi_Rosaria_Indah,,Jun 24 1963,,0
Dewi Sandra,https://id.wikipedia.org/wiki/Dewi_Sandra,,Apr 3 1980,,0
Brasil,https://id.wikipedia.org/wiki/Brasil,,,,0
Inggris,https://id.wikipedia.org/wiki/Inggris,,,,0
Dewi Yull,https://id.wikipedia.org/wiki/Dewi_Yull,,May 10 1961,,0
Dhalia,https://id.wikipedia.org/wiki/Dhalia,./foto/Dhalia_in_Lewat_Djam_Malam%2C_Film_Varia_1.6_%28May_1954%29%2C_p11.jpg,Feb 10 1927,,0
Dharty Manullang,https://id.wikipedia.org/wiki/Dharty_Manullang,,,,0
Dhawiya Zaida,https://id.wikipedia.org/wiki/Dhawiya_Zaida,,Aug 1 1985,,0
Dhea Ananda,https://id.wikipedia.org/wiki/Dhea_Ananda,,May 25 1986,,0
Dhea Annisa,https://id.wikipedia.org/wiki/Dhea_Annisa,,Feb 29 1996,,0
Dhea Seto,https://id.wikipedia.org/wiki/Dhea_Seto,,Mar 17 1998,,0
Dhini Aminarti,https://id.wikipedia.org/wiki/Dhini_Aminarti,./foto/Dhini_Aminarti.jpg,May 29 1983,,0
Diah Cempaka Sari,https://id.wikipedia.org/wiki/Diah_Cempaka_Sari,,Feb 23 1985,,0
Diah Permatasari,https://id.wikipedia.org/wiki/Diah_Permatasari,,,,0
Dian Anggrianie,https://id.wikipedia.org/wiki/Dian_Anggrianie,,Jul 17 1937,,0
17 Juli,https://id.wikipedia.org/wiki/17_Juli,,,,0
1937,https://id.wikipedia.org/wiki/1937,,,,0
Dian Ariesrya,https://id.wikipedia.org/wiki/Dian_Ariesrya,,,,0
Dian Nitami,https://id.wikipedia.org/wiki/Dian_Nitami,,Jun 18 1971,,0
Dian Sastrowardoyo,https://id.wikipedia.org/wiki/Dian_Sastrowardoyo,./foto/Dian_sastro_scroundbites_2007.jpg,Mar 16 1982,,0
Diana Papilaya,https://id.wikipedia.org/wiki/Diana_Papilaya,,,,0
Dianeersky,https://id.wikipedia.org/wiki/Dianeersky,,May 20 1994,,0
Dien Novita,https://id.wikipedia.org/wiki/Dien_Novita,,Jun 7 1949,,0
Dina Lorenza,https://id.wikipedia.org/wiki/Dina_Lorenza,,May 22 1975,,0
Dina Mariana,https://id.wikipedia.org/wiki/Dina_Mariana,,Aug 21 1965,,0
Dinda Hauw,https://id.wikipedia.org/wiki/Dinda_Hauw,,Nov 14 1996,,0
Dinda Kanyadewi,https://id.wikipedia.org/wiki/Dinda_Kanyadewi,./foto/Dinda_Kanyadewi.jpg,Feb 5 1987,,0
Dinna Olivia,https://id.wikipedia.org/wiki/Dinna_Olivia,,Feb 8 1983,,0
Dira Sugandi,https://id.wikipedia.org/wiki/Dira_Sugandi,./foto/Dira_Sugandi_in_concert_crop.jpg,Jul 29 1979,,0
Djenar Maesa Ayu,https://id.wikipedia.org/wiki/Djenar_Maesa_Ayu,,,,0
Djoewariah,https://id.wikipedia.org/wiki/Djoewariah,,,,0
Djudjuk Djuariah,https://id.wikipedia.org/wiki/Djudjuk_Djuariah,./foto/Jujuk.jpg,Mar 20 1947,,0
Dominique Diyose,https://id.wikipedia.org/wiki/Dominique_Diyose,,Aug 7 1988,,0
Dominique Sanda,https://id.wikipedia.org/wiki/Dominique_Sanda_(aktris_Indonesia),,Nov 8 1978,,0
Donita,https://id.wikipedia.org/wiki/Donita,,Feb 14 1989,,0
Donna Agnesia,https://id.wikipedia.org/wiki/Donna_Agnesia,,,,0
Donna Harun,https://id.wikipedia.org/wiki/Donna_Harun,,Feb 21 1968,,0
Doris Callebaute,https://id.wikipedia.org/wiki/Doris_Callebaute,./foto/Signature_of_Doris_Callebaut%2C_Doris_Callebaut_%281977%29%2C_p5.png,Dec 22 1952,,0
Duma Riris Silalahi,https://id.wikipedia.org/wiki/Duma_Riris_Silalahi,,,,0
Dwi Putrantiwi,https://id.wikipedia.org/wiki/Dwi_Putrantiwi,,Mar 10 1983,,0
Echa Oemry,https://id.wikipedia.org/wiki/Echa_Oemry,,Aug 3 1989,,0
Eddies Adelia,https://id.wikipedia.org/wiki/Eddies_Adelia,,Feb 26 1979,,0
Eka Nusa Pertiwi,https://id.wikipedia.org/wiki/Eka_Nusa_Pertiwi,,Nov 1 1990,,0
Ella Hamid,https://id.wikipedia.org/wiki/Ella_Hamid,,,,0
Ellya Khadam,https://id.wikipedia.org/wiki/Ellya_Khadam,./foto/Ellya_Khadam.jpg,Oct 23 1928,,0
Ellya Rosa,https://id.wikipedia.org/wiki/Ellya_Rosa,./foto/Ellya_Rosa%2C_c._1955.jpg,Aug 17 1932,,0
Elma Theana,https://id.wikipedia.org/wiki/Elma_Theana,,Oct 3 1974,,0
Elmayana Sabrenia,https://id.wikipedia.org/wiki/Elmayana_Sabrenia,,,,0
Elvy Sukaesih,https://id.wikipedia.org/wiki/Elvy_Sukaesih,./foto/Elvy_sukaesih.jpg,Jun 25 1951,,0
Elyzia Mulachela,https://id.wikipedia.org/wiki/Elyzia_Mulachela,,Sep 14 1995,,0
Emilia Contessa,https://id.wikipedia.org/wiki/Emilia_Contessa,,,,0
Emmie Lemu,https://id.wikipedia.org/wiki/Emmie_Lemu,,Jun 12 ,,0
Emmy Husein,https://id.wikipedia.org/wiki/Emmy_Husein,,,,0
Endang Kusdiningsih,https://id.wikipedia.org/wiki/Endang_Kusdiningsih,,,,0
23 Juli,https://id.wikipedia.org/wiki/23_Juli,,,,0
1937,https://id.wikipedia.org/wiki/1937,,,,0
Endhita,https://id.wikipedia.org/wiki/Endhita,,Nov 3 1975,,0
Enny Beatrice,https://id.wikipedia.org/wiki/Enny_Beatrice,,,,0
Enny Haryono,https://id.wikipedia.org/wiki/Enny_Haryono,,Nov 10 1954,,0
Enzy Storia,https://id.wikipedia.org/wiki/Enzy_Storia,,Aug 10 1992,,0
Eriska Rein,https://id.wikipedia.org/wiki/Eriska_Rein,,Jun 3 1994,,0
Erlin Sarintan,https://id.wikipedia.org/wiki/Erlin_Sarintan,,Oct 29 1976,,0
Erly Ashy,https://id.wikipedia.org/wiki/Erly_Ashy,,Aug 04 1955,,0
Ermina Zaenah,https://id.wikipedia.org/wiki/Ermina_Zaenah,,,,0
11 November,https://id.wikipedia.org/wiki/11_November,,,,0
1928,https://id.wikipedia.org/wiki/1928,,,,0
Erna Santoso,https://id.wikipedia.org/wiki/Erna_Santoso,,Sep 1 1956,,0
Ernie Djohan,https://id.wikipedia.org/wiki/Ernie_Djohan,./foto/Ernie_Djohan.jpg,Apr 6 1951,,0
Erny Tanjung,https://id.wikipedia.org/wiki/Erny_Tanjung,,,,0
Estelle Linden,https://id.wikipedia.org/wiki/Estelle_Linden,,Oct 19 1995,,0
Etty Sumiati,https://id.wikipedia.org/wiki/Etty_Sumiati,,Sep 14 1948,,0
Eva Arnaz,https://id.wikipedia.org/wiki/Eva_Arnaz,,Jul 14 1958,,0
Eva Asmarani,https://id.wikipedia.org/wiki/Eva_Asmarani,,Oct 9 1984,,0
Eva Celia,https://id.wikipedia.org/wiki/Eva_Celia,,Sep 21 1992,,0
Eva Devi,https://id.wikipedia.org/wiki/Eva_Devi,,,,0
Eva Rosdiana Dewi,https://id.wikipedia.org/wiki/Eva_Rosdiana_Dewi,,,,0
Fahrani,https://id.wikipedia.org/wiki/Fahrani,,Sep 27 1984,,0
Fairus Faisal,https://id.wikipedia.org/wiki/Fairus_Faisal,,,,0
Fanny Bauty,https://id.wikipedia.org/wiki/Fanny_Bauty,,Oct 22 1965,,0
Fanny Fabriana,https://id.wikipedia.org/wiki/Fanny_Fabriana,,,,0
Fanny Ghassani,https://id.wikipedia.org/wiki/Fanny_Ghassani,,Feb 19 1991,,0
Farah Debby,https://id.wikipedia.org/wiki/Farah_Debby,,Dec 16 1988,,0
Farah Meuthia,https://id.wikipedia.org/wiki/Farah_Meuthia,,,,0
