name,link,full_path,dob,taken
Fanny Fabriana,https://id.wikipedia.org/wiki/Fanny_Fabriana,,,
Fanny Ghassani,https://id.wikipedia.org/wiki/Fanny_Ghassani,,Feb 19 1991,
Farah Debby,https://id.wikipedia.org/wiki/Farah_Debby,,Dec 16 1988,
Farah Meuthia,https://id.wikipedia.org/wiki/Farah_Meuthia,,,
Faradilla Sandy,https://id.wikipedia.org/wiki/Faradilla_Sandy,,Jul 31 1965,
Farida Arriany,https://id.wikipedia.org/wiki/Farida_Arriany,./foto/Farida_Arriany%2C_c._1960_%28signed%29.jpg,Nov 24 1938,
Farida Oetoyo,https://id.wikipedia.org/wiki/Farida_Oetoyo,./foto/Farida_Oetoyo.jpg,Jul 7 1939,
Farida Pasha,https://id.wikipedia.org/wiki/Farida_Pasha,,Aug 21 1952,
Fatin Shidqia Lubis,https://id.wikipedia.org/wiki/Fatin_Shidqia_Lubis,,Jul 30 1996,
Fay Nabila,https://id.wikipedia.org/wiki/Fay_Nabila,./foto/Fay_Nabila.jpg,Feb 11 2000,
Febriyanie Ferdzilla,https://id.wikipedia.org/wiki/Febriyanie_Ferdzilla,,Feb 25 1992,
Febby Lawrence,https://id.wikipedia.org/wiki/Febby_Lawrence,,Mar 3 1974,
Febby Rastanty,https://id.wikipedia.org/wiki/Febby_Rastanty,,Feb 1 1996,
Feby Febiola,https://id.wikipedia.org/wiki/Febby_Febiola,,May 24 1978,
Felicya Angelista,https://id.wikipedia.org/wiki/Felicya_Angelista,,,
Fenita Jayanti,https://id.wikipedia.org/wiki/Fenita_Arie,,Aug 31 1986,
Ferry Soraya,https://id.wikipedia.org/wiki/Ferry_Soraya,,Nov 6 1959,
Fifi Young,https://id.wikipedia.org/wiki/Fifi_Young,,,
Fifie Buntaran,https://id.wikipedia.org/wiki/Fifie_Buntaran,,Oct 4 1979,
Fikha Effendi,https://id.wikipedia.org/wiki/Fikha_Effendi,,Jun 13 1985,
Firda Razak,https://id.wikipedia.org/wiki/Firda_Razak,,Aug 16 1965,
Firrina Sinatrya,https://id.wikipedia.org/wiki/Firrina_Sinatrya,./foto/Firrina_Sinatrya.jpg,Dec 30 1988,
Fita Anggriani,https://id.wikipedia.org/wiki/Fita_A._Ilham,,May 11 1995,
Fitri Ayu,https://id.wikipedia.org/wiki/Fitri_Ayu,,Jun 20 1985,
Fitri Tropica,https://id.wikipedia.org/wiki/Fitri_Tropica,,Sep 26 1987,
Fitrie Rachmadhina,https://id.wikipedia.org/wiki/Fitrie_Rachmadhina,,Jul 26 1985,
Five Vi,https://id.wikipedia.org/wiki/Five_Vi,,Sep 12 1979,
Fortunella,https://id.wikipedia.org/wiki/Fortunella,,,
Francine Roosenda,https://id.wikipedia.org/wiki/Francine_Roosenda,,Oct 27 1982,
Franda,https://id.wikipedia.org/wiki/Franda,,Feb 8 1987,
Furry Citra,https://id.wikipedia.org/wiki/Furry_Citra,,Dec 10 1990,
Gaby Mambo,https://id.wikipedia.org/wiki/Gaby_Mambo,,,
Garneta Haruni,https://id.wikipedia.org/wiki/Garneta_Haruni,,Jul 25 1985,
Geccha Tavvara,https://id.wikipedia.org/wiki/Geccha_Tavvara,,,
Gege Elisa,https://id.wikipedia.org/wiki/Gege_Elisa,,,
Genta Windi,https://id.wikipedia.org/wiki/Genta_Windi,,,
Gesata Stella,https://id.wikipedia.org/wiki/Gesata_Stella,,May 1 1986,
Gesya Shandy,https://id.wikipedia.org/wiki/Gesya_Shandy,./foto/Gesya_Shandy.jpg,Jun 11 1995,
Ghea D'Syawal,https://id.wikipedia.org/wiki/Ghea_D%27Syawal,,,
Ghina Salsabila,https://id.wikipedia.org/wiki/Ghina_Salsabila,,Mar 23 1997,
Gisella Anastasia,https://id.wikipedia.org/wiki/Gisella_Anastasia,,Nov 16 1990,
Gina Adriana,https://id.wikipedia.org/wiki/Gina_Adriana,,Sep 2 1961,
Girindra Kara,https://id.wikipedia.org/wiki/Girindra_Kara,,Nov 4 1987,
Gista Putri,https://id.wikipedia.org/wiki/Gista_Putri,,Aug 2 1987,
Gita Gutawa,https://id.wikipedia.org/wiki/Gita_Gutawa,./foto/Gita_Gutawa_in_concert_15.jpg,Aug 11 1993,2008:11:26
Gita Sinaga,https://id.wikipedia.org/wiki/Gita_Sinaga,,Feb 8 1989,
Gitty Srinita,https://id.wikipedia.org/wiki/Gitty_Srinita,,Mar 27 1973,
Gladys Suwandhi,https://id.wikipedia.org/wiki/Gladys_Suwandhi,,Dec 19 1969,
Ceko,https://id.wikipedia.org/wiki/Ceko,,,
Grace Simon,https://id.wikipedia.org/wiki/Grace_Simon,,Apr 5 1953,
Gracia Indri,https://id.wikipedia.org/wiki/Gracia_Indri,,,
Gritte Agatha,https://id.wikipedia.org/wiki/Gritte_Agatha,,Mar 9 1996,
Hadidjah,https://id.wikipedia.org/wiki/Hadidjah,,,
Hana Prinantina,https://id.wikipedia.org/wiki/Hana_Prinantina,,Jun 28 1991,
Hanna Wijaya,https://id.wikipedia.org/wiki/Hanna_Wijaya,,,
Happy Salma,https://id.wikipedia.org/wiki/Happy_Salma,,,
Hayria Faturrahman,https://id.wikipedia.org/wiki/Hayria_Faturrahman,,Sep 26 1986,
Helmalia Putri,https://id.wikipedia.org/wiki/Helmalia_Putri,,Apr 13 1982,
Helsi Herlinda,https://id.wikipedia.org/wiki/Helsi_Herlinda,,Mar 19 1974,
Henidar Amroe,https://id.wikipedia.org/wiki/Henidar_Amroe,,Apr 11 1962,
Herfiza Novianti,https://id.wikipedia.org/wiki/Herfiza_Novianti,,Nov 21 1987,
Hesti Purwadinata,https://id.wikipedia.org/wiki/Hesti_Purwadinata,./foto/Hesti_Purwadinata.jpg,Jun 15 1983,
Hetty Koes Endang,https://id.wikipedia.org/wiki/Hetty_Koes_Endang,,Aug 6 1957,
Icha Anisa,https://id.wikipedia.org/wiki/Icha_Anisa,,Oct 16 1994,
Ichi Nuraini,https://id.wikipedia.org/wiki/Ichi_Nuraini,,Aug 15 1987,
Ida Iasha,https://id.wikipedia.org/wiki/Ida_Iasha,,May 14 1963,
Belanda,https://id.wikipedia.org/wiki/Belanda,,,
Ida Kusumah,https://id.wikipedia.org/wiki/Ida_Kusumah,./foto/Ida_Kusumah%2C_Star_News_X.7_%281962%29%2C_p15.jpg,Aug 31 1939,
Ida Leman,https://id.wikipedia.org/wiki/Ida_Leman,,Nov 16 1955,
Ida Nursanti,https://id.wikipedia.org/wiki/Ida_Nursanti,,,
Ida Royani,https://id.wikipedia.org/wiki/Ida_Royani,,,
Ida Zein,https://id.wikipedia.org/wiki/Ida_Zein,,,
Idjah Bomber,https://id.wikipedia.org/wiki/Idjah_Bomber,,,
Ify Alyssa,https://id.wikipedia.org/wiki/Alyssa_Saufika_Umari,,Dec 6 1996,
Iga Mawarni,https://id.wikipedia.org/wiki/Iga_Mawarni,,Jul 24 1973,
Iis Sugianto,https://id.wikipedia.org/wiki/Iis_Sugianto,,Nov 17 1961,
Ike Muti,https://id.wikipedia.org/wiki/Ike_Muti,./foto/Ike_Muti.jpg,Sep 16 1972,
Imel Putri Cahyati,https://id.wikipedia.org/wiki/Imel_Putri_Cahyati,,Nov 8 1988,
Imelda Lubis,https://id.wikipedia.org/wiki/Imelda_Lubis,,Oct 9 1978,
Imelda Soraya,https://id.wikipedia.org/wiki/Imelda_Soraya,,Aug 31 1984,
Imelda Therinne,https://id.wikipedia.org/wiki/Imelda_Therinne,,May 19 1982,
Imey Liem,https://id.wikipedia.org/wiki/Imey_Liem,,May 3 1986,
Ina Marika,https://id.wikipedia.org/wiki/Ina_Marika,,,
Indah Fajarwati,https://id.wikipedia.org/wiki/Indah_Fajarwati,,Apr 6 1954,
Indah Kalalo,https://id.wikipedia.org/wiki/Indah_Kalalo,,Aug 30 1980,
Indah Pelapory,https://id.wikipedia.org/wiki/Indah_Pelapory,,Apr 25 1987,
Indah Permatasari,https://id.wikipedia.org/wiki/Indah_Permatasari,,May 16 1997,
Indra Widyawati,https://id.wikipedia.org/wiki/Indra_Widyawati,,,
Indri Giana,https://id.wikipedia.org/wiki/Indri_Giana,,Nov 18 1994,
Indri Satiya,https://id.wikipedia.org/wiki/Indri_Satiya,,,
Indriati Iskak,https://id.wikipedia.org/wiki/Indriati_Iskak,./foto/Indriati_Iskak_in_a_promotional_still_%28c._1960%29%2C_by_Tati_Photo_Studio.jpg,Jun 9 1942,
Indy Barends,https://id.wikipedia.org/wiki/Indy_Barends,,,
Ine Febriyanti,https://id.wikipedia.org/wiki/Ine_Febriyanti,,Feb 18 1976,
Ineke Valentina,https://id.wikipedia.org/wiki/Ineke_Valentina,,Aug 2 1996,
Inez Tagor,https://id.wikipedia.org/wiki/Inez_Tagor,,Aug 23 1973,
Inggrid Widjanarko,https://id.wikipedia.org/wiki/Inggrid_Widjanarko,,Aug 18 1958,
Inne Azri,https://id.wikipedia.org/wiki/Inne_Azri,,Mar 31 1984,
Inneke Koesherawati,https://id.wikipedia.org/wiki/Inneke_Koesherawati,,Dec 13 1975,
Inong Nidya Ayu,https://id.wikipedia.org/wiki/Inong_Ayu,,Feb 5 1981,
Intan Ayu,https://id.wikipedia.org/wiki/Intan_Ayu,,,
Intan Kieflie,https://id.wikipedia.org/wiki/Intan_Kieflie,,,
Intan Nuraini,https://id.wikipedia.org/wiki/Intan_Nuraini,,Mar 23 1985,
Inzalna Balqis,https://id.wikipedia.org/wiki/Inzalna_Balqis,,May 6 1991,
Ira Maya Sopha,https://id.wikipedia.org/wiki/Ira_Maya_Sopha,,Mar 21 1968,
Ira Wibowo,https://id.wikipedia.org/wiki/Ira_Wibowo,,Dec 20 1967,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Irena Justine,https://id.wikipedia.org/wiki/Irena_Justine,./foto/Irena_Justine_121211_foto_Munady.jpg,Jun 15 1993,
Irina Chiu,https://id.wikipedia.org/wiki/Irina_Chiu,,,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Iris Emiliana,https://id.wikipedia.org/wiki/Airis_Emiliana,./foto/Airis_Emiliana.jpg,Apr 2 1995,
Irish Bella,https://id.wikipedia.org/wiki/Irish_Bella,,,
Ismi Melinda,https://id.wikipedia.org/wiki/Ismi_Melinda,,Sep 9 1989,
Ita Mustafa,https://id.wikipedia.org/wiki/Ita_Mustafa,,,
Ivanka Suwandi,https://id.wikipedia.org/wiki/Ivanka_Suwandi,./foto/Ivanka_Suwandi.jpg,Jun 19 1970,
Iyut Bing Slamet,https://id.wikipedia.org/wiki/Iyut_Bing_Slamet,,Jul 11 1968,
Jajang C. Noer,https://id.wikipedia.org/wiki/Jajang_C._Noer,./foto/Jajang_C._Noer_%282006%29.jpg,Jun 28 1952,2006:10:26
Perancis,https://id.wikipedia.org/wiki/Perancis,,,
Jennifer Arnelita,https://id.wikipedia.org/wiki/Jennifer_Arnelita,,Dec 17 1984,
Jenny Chang,https://id.wikipedia.org/wiki/Jenny_Chang,,Aug 10 1980,
Jenny Cortez,https://id.wikipedia.org/wiki/Jenny_Cortez,,Oct 8 1986,
Jessica Iskandar,https://id.wikipedia.org/wiki/Jessica_Iskandar,,,
Jessica Mila,https://id.wikipedia.org/wiki/Jessica_Mila,,Aug 3 1992,
Jessica Torsten,https://id.wikipedia.org/wiki/Jessica_Torsten,,Mar 20 2000,
Jessyca Auryn,https://id.wikipedia.org/wiki/Jessyca_Stefani_Auryn,,,
Jian Batari,https://id.wikipedia.org/wiki/Jian_Batari,,Jul 15 1990,
Jihane Almira,https://id.wikipedia.org/wiki/Jihane_Almira,,Feb 4 2000,
Jill Gladys,https://id.wikipedia.org/wiki/Jill_Gladys,,Oct 7 1986,
Joanna Alexandra,https://id.wikipedia.org/wiki/Joanna_Alexandra,,Apr 23 1987,
Joice Erna,https://id.wikipedia.org/wiki/Joice_Erna,,Sep 27 1955,
Julia Perez,https://id.wikipedia.org/wiki/Julia_Perez,./foto/Julia_Perez.jpg,Jul 15 1980,2006:11:26
Julie Estelle,https://id.wikipedia.org/wiki/Julie_Estelle,,,
Juni Arcan,https://id.wikipedia.org/wiki/Juni_Arcan,,Jun 21 1961,
Juwita Bahar,https://id.wikipedia.org/wiki/Juwita_Thofany_Sanjaya,,,
Kaditha Ayu,https://id.wikipedia.org/wiki/Kaditha_Ayu,,,
Kaemita,https://id.wikipedia.org/wiki/Kaemita,,Mar 16 1980,
Kamidia Radisti,https://id.wikipedia.org/wiki/Kamidia_Radisti,./foto/Miss_Indonesia_Kamidia_Radisti.jpg,Feb 23 1984,2007:12:01
Karenina,https://id.wikipedia.org/wiki/Karenina,,Feb 28 1983,
Karina Meita,https://id.wikipedia.org/wiki/Karina_Meita,,May 2 1993,
Karina Nadila,https://id.wikipedia.org/wiki/Karina_Nadila,,,
Karina Salim,https://id.wikipedia.org/wiki/Karina_Salim,./foto/Karina_Salim.jpg,Aug 24 1991,2013:01:20
Karina Suwandi,https://id.wikipedia.org/wiki/Karina_Suwandi,,,
Karlina Inawati,https://id.wikipedia.org/wiki/Karlina_Inawati,,Mar 1 1966,
Kartika Jahja,https://id.wikipedia.org/wiki/Kartika_Jahja,,,
Kartika Putri,https://id.wikipedia.org/wiki/Kartika_Putri,,,
Keira Shabira,https://id.wikipedia.org/wiki/Keira_Shabira,,Jun 8 1991,
Keke Soeryo,https://id.wikipedia.org/wiki/Sri_Nurhandayani,,Mar 13 1969,
Kelly Tandiono,https://id.wikipedia.org/wiki/Kelly_Tandiono,,Oct 28 1986,
Ken Nala Amrytha,https://id.wikipedia.org/wiki/Ken_Nala_Amrytha,,Sep 23 1995,
Kenes Andari,https://id.wikipedia.org/wiki/Kenes_Andari,,,
Kesha Ratuliu,https://id.wikipedia.org/wiki/Kesha_Ratuliu,,Jun 5 1998,
Kezia Karamoy,https://id.wikipedia.org/wiki/Kezia_Karamoy,,Mar 15 1993,
Kia Poetri,https://id.wikipedia.org/wiki/Kia_Poetri,,Dec 4 1994,
Kiki Amalia,https://id.wikipedia.org/wiki/Kiki_Amalia,,Nov 26 1981,
Kiki Fatmala,https://id.wikipedia.org/wiki/Kiki_Fatmala,,Oct 26 1969,
Kiki Maria,https://id.wikipedia.org/wiki/Kiki_Maria,,Sep 10 1962,
Kiki Rizky Amelia,https://id.wikipedia.org/wiki/Kiki_Rizky_Amelia,,,
Kimberly Ryder,https://id.wikipedia.org/wiki/Kimberly_Ryder,,Aug 6 1993,
Kimmy Geovanni,https://id.wikipedia.org/wiki/Kimmy_Geovanni,,Sep 26 1993,
Kimmy Jayanti,https://id.wikipedia.org/wiki/Kimmy_Jayanti,,Oct 18 1991,
Kinaryosih,https://id.wikipedia.org/wiki/Kinaryosih,,Mar 3 1979,
Kirana Larasati,https://id.wikipedia.org/wiki/Kirana_Larasati,,Aug 29 1987,
Komalasari,https://id.wikipedia.org/wiki/Komalasari,./foto/Komalasari%2C_Film_Varia_2.3_%28March_1955%29%2C_p17.jpg,Mar 1 1932,
01 Maret,https://id.wikipedia.org/wiki/01_Maret,,,
1932,https://id.wikipedia.org/wiki/1932,,,
Krisdayanti,https://id.wikipedia.org/wiki/Krisdayanti,./foto/Krisdayanti_2004_1.jpg,Mar 24 1975,2004:06:26
Ladya Cheryl,https://id.wikipedia.org/wiki/Ladya_Cheryl,,Apr 11 1981,
Laila Sari,https://id.wikipedia.org/wiki/Laila_Sari,./foto/Laila_Sari.jpg,Nov 4 1935,2014:04:21
Lala Karmela,https://id.wikipedia.org/wiki/Lala_Karmela,./foto/LalaKarmelaStage.jpg,Apr 2 1985,2016:12:17
Lana Nitibaskara,https://id.wikipedia.org/wiki/Lana_Nitibaskara,,,
Laras Monca,https://id.wikipedia.org/wiki/Laras_Monca,,Dec 22 1987,
Laudya Cynthia Bella,https://id.wikipedia.org/wiki/Laudya_Cynthia_Bella,,Feb 24 1988,
Laura Basuki,https://id.wikipedia.org/wiki/Laura_Basuki,,,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Laura Theux,https://id.wikipedia.org/wiki/Laura_Theux,,Mar 28 1996,
Leily Sagita,https://id.wikipedia.org/wiki/Leily_Sagita,,Dec 19 1952,
Lella Anggraini,https://id.wikipedia.org/wiki/Lella_Anggraini,,Oct 10 1965,
Lenny Charlotte,https://id.wikipedia.org/wiki/Lenny_Charlotte,,Sep 29 1959,
Lenny Marlina,https://id.wikipedia.org/wiki/Lenny_Marlina,,Feb 19 1954,
Leony VH,https://id.wikipedia.org/wiki/Leony_Vitria_Hartanti,,Sep 20 1987,
Leylarey Lesesne,https://id.wikipedia.org/wiki/Leylarey_Lesesne,,Jul 17 1990,
Lia Waode,https://id.wikipedia.org/wiki/Lia_Waode,,Dec 19 1985,
Lia Waroka,https://id.wikipedia.org/wiki/Lia_Waroka,,Jul 8 1967,
Lina Budiarti,https://id.wikipedia.org/wiki/Lina_Budiarti,,Feb 22 1952,
Lina Marpaung,https://id.wikipedia.org/wiki/Lina_Marpaung,,Apr 16 1953,
Linda Ramadhanty,https://id.wikipedia.org/wiki/Linda_Ramadhanty,,Aug 15 1978,
Livy Andriany,https://id.wikipedia.org/wiki/Livy_Andriany,,Nov 3 1989,
Lola Amaria,https://id.wikipedia.org/wiki/Lola_Amaria,,Jul 30 1977,
Lolita Putri,https://id.wikipedia.org/wiki/Lolita_Putri,,Dec 27 1985,
Lulu Kurnia,https://id.wikipedia.org/wiki/Lulu_Kurnia,,Feb 14 1974,
Lulu Tobing,https://id.wikipedia.org/wiki/Lulu_Tobing,,Nov 21 1977,
Luna Maya,https://id.wikipedia.org/wiki/Luna_Maya,,Aug 26 1983,
Lutesha,https://id.wikipedia.org/wiki/Lutesha,,Jun 23 1994,
Luthya Sury,https://id.wikipedia.org/wiki/Luthya_Sury_Widjaya,,Aug 18 1994,
Lydia Kandou,https://id.wikipedia.org/wiki/Lydia_Kandou,./foto/Tokohindonesialydiakandou.jpg,Feb 21 1963,
Maeeva Amin,https://id.wikipedia.org/wiki/Maeeva_Amin,,Apr 15 1986,
Malaysia,https://id.wikipedia.org/wiki/Malaysia,,,
Magdalena,https://id.wikipedia.org/wiki/Magdalena,,,
Maia Estianty,https://id.wikipedia.org/wiki/Maia_Estianty,,,
Malfin Shayna,https://id.wikipedia.org/wiki/Malfin_Shayna,,,
Manohara Odelia,https://id.wikipedia.org/wiki/Manohara_Odelia_Pinot,,Feb 28 1992,
Marcella Daryanani,https://id.wikipedia.org/wiki/Marcella_Daryanani,,Mar 8 1998,
Marcella Lumowa,https://id.wikipedia.org/wiki/Marcella_Lumowa,,May 29 1976,
Marcella Zalianty,https://id.wikipedia.org/wiki/Marcella_Zalianty,,Mar 7 1980,
Marchia Pohan,https://id.wikipedia.org/wiki/Marchia_Pohan,,,
Margareth Angelina,https://id.wikipedia.org/wiki/Margareth_Angelina,,Oct 5 1990,
Maria Agnes,https://id.wikipedia.org/wiki/Maria_Agnes,,,
Maria Oentoe,https://id.wikipedia.org/wiki/Maria_Oentoe,,,
Maria Selena,https://id.wikipedia.org/wiki/Maria_Selena,,,
Maria Umboh,https://id.wikipedia.org/wiki/Maria_Umboh,,,
Mariana Renata,https://id.wikipedia.org/wiki/Mariana_Renata,,Dec 31 1983,
Perancis,https://id.wikipedia.org/wiki/Perancis,,,
Marina Gardena,https://id.wikipedia.org/wiki/Marina_Gardena,,Jul 5 1948,
Marini Sardi,https://id.wikipedia.org/wiki/Marini_Sardi,./foto/Marini_Soerjosoemarno.jpg,Nov 2 1947,
Marissa Anita,https://id.wikipedia.org/wiki/Marissa_Anita,,,
Marissa Christina,https://id.wikipedia.org/wiki/Marissa_Christina,,Jun 03 1984,
Marissa Haque,https://id.wikipedia.org/wiki/Marissa_Haque,./foto/Marissa_Haque.jpg,Oct 15 1962,2006:10:22
Marissa Jeffryna,https://id.wikipedia.org/wiki/Marissa_Jeffryna,,Feb 22 1987,
Marissa Nasution,https://id.wikipedia.org/wiki/Marissa_Nasution,,Feb 8 1986,
Marlia Hardi,https://id.wikipedia.org/wiki/Marlia_Hardi,./foto/Marlia_Hardy%2C_Film_Varia_1.6_%28May_1954%29%2C_p18.jpg,Mar 10 1927,
Marsha Aruan,https://id.wikipedia.org/wiki/Marsha_Aruan,,Oct 24 1996,
Marsha Natika,https://id.wikipedia.org/wiki/Marsha_Natika,./foto/Marsha-natika.jpg,Jun 18 1992,
Marsha Timothy,https://id.wikipedia.org/wiki/Marsha_Timothy,,,
Marshanda,https://id.wikipedia.org/wiki/Marshanda,,Aug 10 1989,
Martina Tesela,https://id.wikipedia.org/wiki/Martina_Tesela,,,
Maryam Supraba,https://id.wikipedia.org/wiki/Maryam_Supraba,,Apr 28 1978,
Masayu Anastasia,https://id.wikipedia.org/wiki/Masayu_Anastasia,,,
Masayu Clara,https://id.wikipedia.org/wiki/Masayu_Clara,,Oct 9 1995,
Maudy Ayunda,https://id.wikipedia.org/wiki/Maudy_Ayunda,,Dec 19 1994,
Maudy Koesnaedi,https://id.wikipedia.org/wiki/Maudy_Koesnaedi,./foto/Maudy_Koesnaedi2.jpg,Apr 8 1975,
Mawar Eva De Jongh,https://id.wikipedia.org/wiki/Mawar_Eva_De_Jongh,,Sep 26 2001,
Maya Caroline,https://id.wikipedia.org/wiki/Maya_Caroline,,Jul 25 1979,
Maya Rumantir,https://id.wikipedia.org/wiki/Maya_Rumantir,./foto/Maya_rumantir.jpg,Apr 2 1964,
Maya Septha,https://id.wikipedia.org/wiki/Maya_Septha,,Sep 12 1986,
Maya Wulan,https://id.wikipedia.org/wiki/Maya_Wulan,,,
Mega Carefansa,https://id.wikipedia.org/wiki/Mega_Carefansa,,,
Mega Utami,https://id.wikipedia.org/wiki/Mega_Utami,,Apr 2 1992,
Meidiana Hutomo,https://id.wikipedia.org/wiki/Meidiana_Hutomo,,May 15 1966,
Meirayni Fauziah,https://id.wikipedia.org/wiki/Meirayni_Fauziah,,May 6 1995,
Meitha Thamrin,https://id.wikipedia.org/wiki/Meitha_Thamrin,,May 14 1993,
Melanie Putria,https://id.wikipedia.org/wiki/Melanie_Putria,,,
Melayu Nicole Hall,https://id.wikipedia.org/wiki/Melayu_Nicole_Hall,,Nov 14 1996,
Melissa Karim,https://id.wikipedia.org/wiki/Melissa_Karim,,May 12 1978,
Melody Prima,https://id.wikipedia.org/wiki/Melody_Prima,,,
Melody Septania,https://id.wikipedia.org/wiki/Melody_Septania,,,
Mentari,https://id.wikipedia.org/wiki/Mentari_(aktris),,Apr 18 1987,
Mentari De Marelle,https://id.wikipedia.org/wiki/Mentari_De_Marelle,,,
Belgia,https://id.wikipedia.org/wiki/Belgia,,,
Meriam Bellina,https://id.wikipedia.org/wiki/Meriam_Bellina,,Apr 10 1965,
Meriza Febriani,https://id.wikipedia.org/wiki/Meriza_Febriani,,Feb 16 1989,
Metha Yunatria,https://id.wikipedia.org/wiki/Metha_Yunatria,,Dec 24 1984,
Metta Permadi,https://id.wikipedia.org/wiki/Metta_Permadi,,Apr 11 1989,
Mey Chan,https://id.wikipedia.org/wiki/Mey_Chan,./foto/Princess_Of_Disco.jpg,May 14 1986,2010:10:19
Meyda Sefira,https://id.wikipedia.org/wiki/Meyda_Sefira,,May 20 1988,
Michella Adlen,https://id.wikipedia.org/wiki/Michella_Adlen,,Mar 29 1990,
Michella Putri,https://id.wikipedia.org/wiki/Michella_Putri,,Aug 31 1994,
Michelle Joan,https://id.wikipedia.org/wiki/Michelle_Joan,,May 28 1993,
Michelle Ziudith,https://id.wikipedia.org/wiki/Michelle_Ziudith,,,
Miea Kusuma,https://id.wikipedia.org/wiki/Miea_Kusuma,,Jun 6 1979,
Mieke Amalia,https://id.wikipedia.org/wiki/Mieke_Amalia,,Apr 24 1977,
Mieke Wijaya,https://id.wikipedia.org/wiki/Mieke_Wijaya,./foto/Mieke_Wijaya%2C_c._1960%2C_from_Tati_Photo_Studio.jpg,Mar 17 1940,
Mien Brodjo,https://id.wikipedia.org/wiki/Mien_Brodjo,./foto/3748_161_mien_brodjo_hl.jpg,Mar 8 1937,
08 Maret,https://id.wikipedia.org/wiki/08_Maret,,,
1937,https://id.wikipedia.org/wiki/1937,,,
Migi Parahita,https://id.wikipedia.org/wiki/Migi_Parahita,,Nov 25 1990,
Mikha Tambayong,https://id.wikipedia.org/wiki/Mikha_Tambayong,,Sep 15 1994,
Mila Karmila,https://id.wikipedia.org/wiki/Mila_Karmila,,,
Millane Fernandez,https://id.wikipedia.org/wiki/Millane_Fernandez,,Jul 23 1986,
Minati Atmanegara,https://id.wikipedia.org/wiki/Minati_Atmanegara,,Mar 2 1959,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Misye Arsita,https://id.wikipedia.org/wiki/Misye_Arsita,,,
Monica Oemardi,https://id.wikipedia.org/wiki/Monica_Oemardi,,Jun 16 1974,
Monica Sayangbati,https://id.wikipedia.org/wiki/Monica_Sayangbati,,Apr 27 1998,
Monique Henry,https://id.wikipedia.org/wiki/Monique_Henry,./foto/MoniqueHenry.jpeg,Apr 27 1987,
Moudy Zanya,https://id.wikipedia.org/wiki/Moudyzanya_Milanka,,Apr 12 1987,
Mpok Atiek,https://id.wikipedia.org/wiki/Mpok_Atiek,,Feb 28 1956,
Mpok Nori,https://id.wikipedia.org/wiki/Mpok_Nori,,Aug 10 1930,
Mulan Kwok,https://id.wikipedia.org/wiki/Mulan_Kwok,,Aug 23 1979,
Mumuk Gomez,https://id.wikipedia.org/wiki/Mumuk_Gomez,,May 27 1995,
Mutia Datau,https://id.wikipedia.org/wiki/Mutia_Datau,,Aug 12 1959,
Mutiara Sani,https://id.wikipedia.org/wiki/Mutiara_Sani,,Jul 24 1948,
Nabila Putri,https://id.wikipedia.org/wiki/Nabila_Putri,,Nov 6 1990,
Nabila Syakieb,https://id.wikipedia.org/wiki/Nabila_Syakieb,,Nov 18 1985,
Nabilah JKT48,https://id.wikipedia.org/wiki/Nabilah_JKT48,,Nov 11 1999,
Nadia Mulya,https://id.wikipedia.org/wiki/Nadia_Mulya,./foto/PIP_2004.jpg,Feb 19 1980,
Nadia Saphira,https://id.wikipedia.org/wiki/Nadia_Saphira,,Oct 20 1987,
Nadia Vega,https://id.wikipedia.org/wiki/Nadia_Vega,,Dec 12 1987,
Nadia Vella,https://id.wikipedia.org/wiki/Nadia_Vella,,Jun 30 1990,
Nadiah M. Hassan,https://id.wikipedia.org/wiki/Nadiah_M._Hassan,,,
Nadila Ernesta,https://id.wikipedia.org/wiki/Nadila_Ernesta,,Feb 4 1988,
Nadine Alexandra,https://id.wikipedia.org/wiki/Nadine_Alexandra,,,
Inggris,https://id.wikipedia.org/wiki/Inggris,,,
Nadine Chandrawinata,https://id.wikipedia.org/wiki/Nadine_Chandrawinata,./foto/PI_2005.jpg,May 8 1984,
Jerman,https://id.wikipedia.org/wiki/Jerman,,,
Nadya Almira,https://id.wikipedia.org/wiki/Nadya_Almira,,Jun 24 1994,
Nadya Arina,https://id.wikipedia.org/wiki/Nadya_Arina,,Oct 15 1997,
Nafa Urbach,https://id.wikipedia.org/wiki/Nafa_Urbach,,Jun 15 1980,
Nagita Slavina,https://id.wikipedia.org/wiki/Nagita_Slavina,,,
Nana Mirdad,https://id.wikipedia.org/wiki/Nana_Mirdad,,Mar 14 1985,
Nani Somanegara,https://id.wikipedia.org/wiki/Nani_Somanegara,,Jul 17 1937,
17 Juli,https://id.wikipedia.org/wiki/17_Juli,,,
1937,https://id.wikipedia.org/wiki/1937,,,
Nani Vidia,https://id.wikipedia.org/wiki/Nani_Vidia,,,
Nani Widjaja,https://id.wikipedia.org/wiki/Nani_Widjaja,,Nov 10 1944,
Nanien Sudiar,https://id.wikipedia.org/wiki/Nanien_Sudiar,./foto/Nanien_Sudiar.jpg,May 4 1959,
